"","rt","story","blocknum","name","gender","trialnum","qnum","time","qtype","response","workerid","language","languageFree","age","ethnicity","education","studyQuestionGuess","comments","minutes"
"1531",2350,"fitness",4,"Christian","female",29,0,132092,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1532",20295,"fitness",4,"Sarah","female",30,1,152394,"explanation","Eating too much",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1533",2876,"fitness",4,"Sarah","female",31,2,155278,"probability","0.54",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1534",2876,"fitness",4,"Sarah","female",31,2,155278,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1535",1976,"fitness",4,"Dustin","female",32,3,157262,"probability","0.51",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1536",1976,"fitness",4,"Dustin","female",32,3,157262,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1537",1696,"fitness",4,"Jennifer","female",33,4,158966,"probability","0.47",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1538",1696,"fitness",4,"Jennifer","female",33,4,158966,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1539",1626,"fitness",4,"Emma","female",34,5,160601,"probability","0.54",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1540",1626,"fitness",4,"Emma","female",34,5,160601,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1541",2392,"Japan",5,"Bradley","female",36,0,163016,"probability","0.53",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1542",2392,"Japan",5,"Bradley","female",36,0,163016,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1543",12717,"Japan",5,"Jared","female",37,1,175737,"explanation","He was with a group speaking his language",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1544",1587,"Japan",5,"Jared","female",38,2,177335,"probability","0.45",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1545",1587,"Japan",5,"Jared","female",38,2,177335,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1546",2443,"Japan",5,"Nicholas","female",39,3,179785,"probability","0.52",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1547",2443,"Japan",5,"Nicholas","female",39,3,179785,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1548",1512,"Japan",5,"Samuel","female",40,4,181310,"probability","0.47",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1549",1512,"Japan",5,"Samuel","female",40,4,181310,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1550",3005,"Japan",5,"Connor","female",41,5,184324,"probability","0.46",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1551",3005,"Japan",5,"Connor","female",41,5,184324,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1552",2715,"reading",6,"Marissa","female",43,0,187050,"probability","0.53",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1553",2715,"reading",6,"Marissa","female",43,0,187050,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1554",12108,"reading",6,"Stephanie","female",44,1,199164,"explanation","She didn't feel well while reading",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1555",2087,"reading",6,"Stephanie","female",45,2,201261,"probability","0.48",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1556",2087,"reading",6,"Stephanie","female",45,2,201261,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1557",1545,"reading",6,"Kyle","female",46,3,202816,"probability","0.52",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1558",1545,"reading",6,"Kyle","female",46,3,202816,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1559",3007,"reading",6,"Zach","female",47,4,205831,"probability","0.47",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1560",3007,"reading",6,"Zach","female",47,4,205831,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1561",1792,"reading",6,"Alexandra","female",48,5,207632,"probability","0.47",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1562",1792,"reading",6,"Alexandra","female",48,5,207632,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1563",1767,"insomnia",7,"Cameron","female",50,0,209457,"probability","0.58",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1564",1767,"insomnia",7,"Cameron","female",50,0,209457,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1565",31046,"insomnia",7,"Mark","female",51,1,240507,"explanation","He is not affected by insomnia traditionally.",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1566",2101,"insomnia",7,"Mark","female",52,2,242627,"probability","0.49",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1567",2101,"insomnia",7,"Mark","female",52,2,242627,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1568",1798,"insomnia",7,"Justin","female",53,3,244434,"probability","0.65",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1569",1798,"insomnia",7,"Justin","female",53,3,244434,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1570",1833,"insomnia",7,"Will","female",54,4,246275,"probability","0.54",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1571",1833,"insomnia",7,"Will","female",54,4,246275,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1572",2973,"insomnia",7,"Anna","female",55,5,249256,"probability","0.49",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1573",2973,"insomnia",7,"Anna","female",55,5,249256,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1574",2514,"cooking",8,"Chelsea","female",57,0,251781,"probability","0.58",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1575",2514,"cooking",8,"Chelsea","female",57,0,251781,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1576",6728,"cooking",8,"Eric","female",58,1,258517,"explanation","He was goofing off too much",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1577",1859,"cooking",8,"Eric","female",59,2,260387,"probability","0.47",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1578",1859,"cooking",8,"Eric","female",59,2,260387,"ungrammatical",NA,16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1579",2069,"cooking",8,"Juan","female",60,3,262464,"probability","0.46",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1580",2069,"cooking",8,"Juan","female",60,3,262464,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1581",1489,"cooking",8,"Haley","female",61,4,263961,"probability","0.59",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1582",1489,"cooking",8,"Haley","female",61,4,263961,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1583",2091,"cooking",8,"Erica","female",62,5,266059,"probability","0.47",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1584",2091,"cooking",8,"Erica","female",62,5,266059,"ungrammatical","FALSE",16,"eng","","22","caucasian","2","how people judge other's action.","thanks! :D",4.8124
"1585",2486,"coffee",0,"Morgan","male",1,0,11789,"probability","0.74",17,"eng","","19","white","2","","",2.19043333333333
"1586",2486,"coffee",0,"Morgan","male",1,0,11789,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1587",6026,"coffee",0,"Emma","male",2,1,17817,"explanation","not sure",17,"eng","","19","white","2","","",2.19043333333333
"1588",2447,"coffee",0,"Emma","male",3,2,20271,"probability","0.58",17,"eng","","19","white","2","","",2.19043333333333
"1589",2447,"coffee",0,"Emma","male",3,2,20271,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1590",1081,"coffee",0,"Devin","male",4,3,21358,"probability","0.28",17,"eng","","19","white","2","","",2.19043333333333
"1591",1081,"coffee",0,"Devin","male",4,3,21358,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1592",1529,"coffee",0,"Haley","male",5,4,22892,"probability","0.88",17,"eng","","19","white","2","","",2.19043333333333
"1593",1529,"coffee",0,"Haley","male",5,4,22892,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1594",1832,"coffee",0,"Katherine","male",6,5,24728,"probability","0.82",17,"eng","","19","white","2","","",2.19043333333333
"1595",1832,"coffee",0,"Katherine","male",6,5,24728,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1596",749,"insomnia",1,"Maria","male",8,0,25483,"probability","0.8",17,"eng","","19","white","2","","",2.19043333333333
"1597",749,"insomnia",1,"Maria","male",8,0,25483,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1598",7327,"insomnia",1,"Brooke","male",9,1,32811,"explanation","doesn't make sense",17,"eng","","19","white","2","","",2.19043333333333
"1599",1170,"insomnia",1,"Brooke","male",10,2,33984,"probability","0.62",17,"eng","","19","white","2","","",2.19043333333333
"1600",1170,"insomnia",1,"Brooke","male",10,2,33984,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1601",885,"insomnia",1,"Nathan","male",11,3,34874,"probability","0.23",17,"eng","","19","white","2","","",2.19043333333333
"1602",885,"insomnia",1,"Nathan","male",11,3,34874,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1603",651,"insomnia",1,"Kelsey","male",12,4,35529,"probability","0.47",17,"eng","","19","white","2","","",2.19043333333333
"1604",651,"insomnia",1,"Kelsey","male",12,4,35529,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1605",579,"insomnia",1,"Savannah","male",13,5,36111,"probability","0.76",17,"eng","","19","white","2","","",2.19043333333333
"1606",579,"insomnia",1,"Savannah","male",13,5,36111,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1607",990,"guitar",2,"Jeremy","male",15,0,37104,"probability","0.84",17,"eng","","19","white","2","","",2.19043333333333
"1608",990,"guitar",2,"Jeremy","male",15,0,37104,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1609",6556,"guitar",2,"Patrick","male",16,1,43661,"explanation","He wasn't creative",17,"eng","","19","white","2","","",2.19043333333333
"1610",16514,"guitar",2,"Patrick","male",17,2,60178,"probability","0.24",17,"eng","","19","white","2","","",2.19043333333333
"1611",16514,"guitar",2,"Patrick","male",17,2,60178,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1612",803,"guitar",2,"Kathryn","male",18,3,60984,"probability","0.71",17,"eng","","19","white","2","","",2.19043333333333
"1613",803,"guitar",2,"Kathryn","male",18,3,60984,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1614",689,"guitar",2,"Luis","male",19,4,61675,"probability","0.58",17,"eng","","19","white","2","","",2.19043333333333
"1615",689,"guitar",2,"Luis","male",19,4,61675,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1616",629,"guitar",2,"Ian","male",20,5,62307,"probability","0.85",17,"eng","","19","white","2","","",2.19043333333333
"1617",629,"guitar",2,"Ian","male",20,5,62307,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1618",691,"reading",3,"Natalie","male",22,0,63006,"probability","0.36",17,"eng","","19","white","2","","",2.19043333333333
"1619",691,"reading",3,"Natalie","male",22,0,63006,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1620",7885,"reading",3,"Danielle","male",23,1,70893,"explanation","she's on ibuprofen",17,"eng","","19","white","2","","",2.19043333333333
"1621",1035,"reading",3,"Danielle","male",24,2,71932,"probability","0.55",17,"eng","","19","white","2","","",2.19043333333333
"1622",1035,"reading",3,"Danielle","male",24,2,71932,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1623",974,"reading",3,"Justin","male",25,3,72909,"probability","0.7",17,"eng","","19","white","2","","",2.19043333333333
"1624",974,"reading",3,"Justin","male",25,3,72909,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1625",573,"reading",3,"Destiny","male",26,4,73485,"probability","0.3",17,"eng","","19","white","2","","",2.19043333333333
"1626",573,"reading",3,"Destiny","male",26,4,73485,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1627",460,"reading",3,"Amanda","male",27,5,73948,"probability","0.6",17,"eng","","19","white","2","","",2.19043333333333
"1628",460,"reading",3,"Amanda","male",27,5,73948,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1629",605,"cooking",4,"Dylan","male",29,0,74557,"probability","0.52",17,"eng","","19","white","2","","",2.19043333333333
"1630",605,"cooking",4,"Dylan","male",29,0,74557,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1631",4665,"cooking",4,"Jacqueline","male",30,1,79223,"explanation","she's antisocial",17,"eng","","19","white","2","","",2.19043333333333
"1632",779,"cooking",4,"Jacqueline","male",31,2,80004,"probability","0.66",17,"eng","","19","white","2","","",2.19043333333333
"1633",779,"cooking",4,"Jacqueline","male",31,2,80004,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1634",892,"cooking",4,"Joseph","male",32,3,80900,"probability","0.59",17,"eng","","19","white","2","","",2.19043333333333
"1635",892,"cooking",4,"Joseph","male",32,3,80900,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1636",509,"cooking",4,"Benjamin","male",33,4,81412,"probability","0.75",17,"eng","","19","white","2","","",2.19043333333333
"1637",509,"cooking",4,"Benjamin","male",33,4,81412,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1638",621,"cooking",4,"Jennifer","male",34,5,82036,"probability","0.42",17,"eng","","19","white","2","","",2.19043333333333
"1639",621,"cooking",4,"Jennifer","male",34,5,82036,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1640",843,"Japan",5,"Sarah","male",36,0,82882,"probability","0.71",17,"eng","","19","white","2","","",2.19043333333333
"1641",843,"Japan",5,"Sarah","male",36,0,82882,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1642",6534,"Japan",5,"Kelly","male",37,1,89418,"explanation","she's deaf",17,"eng","","19","white","2","","",2.19043333333333
"1643",874,"Japan",5,"Kelly","male",38,2,90295,"probability","0.62",17,"eng","","19","white","2","","",2.19043333333333
"1644",874,"Japan",5,"Kelly","male",38,2,90295,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1645",872,"Japan",5,"Jason","male",39,3,91171,"probability","0.4",17,"eng","","19","white","2","","",2.19043333333333
"1646",872,"Japan",5,"Jason","male",39,3,91171,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1647",721,"Japan",5,"Joshua","male",40,4,91894,"probability","0.74",17,"eng","","19","white","2","","",2.19043333333333
"1648",721,"Japan",5,"Joshua","male",40,4,91894,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1649",541,"Japan",5,"Scott","male",41,5,92437,"probability","0.82",17,"eng","","19","white","2","","",2.19043333333333
"1650",541,"Japan",5,"Scott","male",41,5,92437,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1651",836,"beach",6,"Miranda","male",43,0,93276,"probability","0.73",17,"eng","","19","white","2","","",2.19043333333333
"1652",836,"beach",6,"Miranda","male",43,0,93276,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1653",4807,"beach",6,"Alexandra","male",44,1,98085,"explanation","sharks",17,"eng","","19","white","2","","",2.19043333333333
"1654",1083,"beach",6,"Alexandra","male",45,2,99171,"probability","0.8",17,"eng","","19","white","2","","",2.19043333333333
"1655",1083,"beach",6,"Alexandra","male",45,2,99171,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1656",873,"beach",6,"Katie","male",46,3,100047,"probability","0.44",17,"eng","","19","white","2","","",2.19043333333333
"1657",873,"beach",6,"Katie","male",46,3,100047,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1658",592,"beach",6,"Jose","male",47,4,100642,"probability","0.5",17,"eng","","19","white","2","","",2.19043333333333
"1659",592,"beach",6,"Jose","male",47,4,100642,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1660",519,"beach",6,"Eric","male",48,5,101164,"probability","0.83",17,"eng","","19","white","2","","",2.19043333333333
"1661",519,"beach",6,"Eric","male",48,5,101164,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1662",715,"painting",7,"Caleb","male",50,0,101883,"probability","0.38",17,"eng","","19","white","2","","",2.19043333333333
"1663",715,"painting",7,"Caleb","male",50,0,101883,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1664",4417,"painting",7,"Heather","male",51,1,106302,"explanation","she's stupid",17,"eng","","19","white","2","","",2.19043333333333
"1665",1380,"painting",7,"Heather","male",52,2,107684,"probability","0.74",17,"eng","","19","white","2","","",2.19043333333333
"1666",1380,"painting",7,"Heather","male",52,2,107684,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1667",1224,"painting",7,"Kayla","male",53,3,108912,"probability","0.88",17,"eng","","19","white","2","","",2.19043333333333
"1668",1224,"painting",7,"Kayla","male",53,3,108912,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1669",1332,"painting",7,"David","male",54,4,110248,"probability","0.26",17,"eng","","19","white","2","","",2.19043333333333
"1670",1332,"painting",7,"David","male",54,4,110248,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1671",632,"painting",7,"Tyler","male",55,5,110882,"probability","0.32",17,"eng","","19","white","2","","",2.19043333333333
"1672",632,"painting",7,"Tyler","male",55,5,110882,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1673",860,"fitness",8,"James","male",57,0,111745,"probability","0.33",17,"eng","","19","white","2","","",2.19043333333333
"1674",860,"fitness",8,"James","male",57,0,111745,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1675",5747,"fitness",8,"Jessica","male",58,1,117493,"explanation","he loves food",17,"eng","","19","white","2","","",2.19043333333333
"1676",1347,"fitness",8,"Jessica","male",59,2,118842,"probability","0.85",17,"eng","","19","white","2","","",2.19043333333333
"1677",1347,"fitness",8,"Jessica","male",59,2,118842,"ungrammatical",NA,17,"eng","","19","white","2","","",2.19043333333333
"1678",800,"fitness",8,"Mark","male",60,3,119645,"probability","0.63",17,"eng","","19","white","2","","",2.19043333333333
"1679",800,"fitness",8,"Mark","male",60,3,119645,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1680",543,"fitness",8,"Anthony","male",61,4,120193,"probability","0.39",17,"eng","","19","white","2","","",2.19043333333333
"1681",543,"fitness",8,"Anthony","male",61,4,120193,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1682",543,"fitness",8,"Jordan","male",62,5,120739,"probability","0.7",17,"eng","","19","white","2","","",2.19043333333333
"1683",543,"fitness",8,"Jordan","male",62,5,120739,"ungrammatical","FALSE",17,"eng","","19","white","2","","",2.19043333333333
"1684",8798,"guitar",0,"Abigail","female",1,0,22318,"probability","0.76",18,"eng","","44","American","3","not sure","",8.07118333333333
"1685",8798,"guitar",0,"Abigail","female",1,0,22318,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1686",15059,"guitar",0,"Vanessa","female",2,1,37402,"explanation","her skin was tough",18,"eng","","44","American","3","not sure","",8.07118333333333
"1687",3792,"guitar",0,"Vanessa","female",3,2,41224,"probability","0.69",18,"eng","","44","American","3","not sure","",8.07118333333333
"1688",3792,"guitar",0,"Vanessa","female",3,2,41224,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1689",21561,"guitar",0,"Olivia","female",4,3,62801,"probability","0.7",18,"eng","","44","American","3","not sure","",8.07118333333333
"1690",21561,"guitar",0,"Olivia","female",4,3,62801,"ungrammatical","TRUE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1691",11743,"guitar",0,"Ethan","female",5,4,74561,"probability","0.65",18,"eng","","44","American","3","not sure","",8.07118333333333
"1692",11743,"guitar",0,"Ethan","female",5,4,74561,"ungrammatical","TRUE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1693",27808,"guitar",0,"Alyssa","female",6,5,102383,"probability","0.71",18,"eng","","44","American","3","not sure","",8.07118333333333
"1694",27808,"guitar",0,"Alyssa","female",6,5,102383,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1695",6499,"fitness",1,"Jennifer","female",8,0,108905,"probability","0.84",18,"eng","","44","American","3","not sure","",8.07118333333333
"1696",6499,"fitness",1,"Jennifer","female",8,0,108905,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1697",7101,"fitness",1,"Joshua","female",9,1,116013,"explanation","he ate too much",18,"eng","","44","American","3","not sure","",8.07118333333333
"1698",20906,"fitness",1,"Joshua","female",10,2,136933,"probability","0.71",18,"eng","","44","American","3","not sure","",8.07118333333333
"1699",20906,"fitness",1,"Joshua","female",10,2,136933,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1700",9824,"fitness",1,"Corey","female",11,3,146772,"probability","0.63",18,"eng","","44","American","3","not sure","",8.07118333333333
"1701",9824,"fitness",1,"Corey","female",11,3,146772,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1702",7235,"fitness",1,"Allison","female",12,4,154020,"probability","0.79",18,"eng","","44","American","3","not sure","",8.07118333333333
"1703",7235,"fitness",1,"Allison","female",12,4,154020,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1704",10465,"fitness",1,"Jared","female",13,5,164499,"probability","0.7",18,"eng","","44","American","3","not sure","",8.07118333333333
"1705",10465,"fitness",1,"Jared","female",13,5,164499,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1706",4680,"insomnia",2,"Logan","female",15,0,169196,"probability","0.65",18,"eng","","44","American","3","not sure","",8.07118333333333
"1707",4680,"insomnia",2,"Logan","female",15,0,169196,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1708",17433,"insomnia",2,"Erica","female",16,1,186636,"explanation","she overcame it",18,"eng","","44","American","3","not sure","",8.07118333333333
"1709",5214,"insomnia",2,"Erica","female",17,2,191881,"probability","0.49",18,"eng","","44","American","3","not sure","",8.07118333333333
"1710",5214,"insomnia",2,"Erica","female",17,2,191881,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1711",15736,"insomnia",2,"Jeff","female",18,3,207632,"probability","0.5",18,"eng","","44","American","3","not sure","",8.07118333333333
"1712",15736,"insomnia",2,"Jeff","female",18,3,207632,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1713",10306,"insomnia",2,"Cassandra","female",19,4,217952,"probability","0.68",18,"eng","","44","American","3","not sure","",8.07118333333333
"1714",10306,"insomnia",2,"Cassandra","female",19,4,217952,"ungrammatical","TRUE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1715",5770,"insomnia",2,"Katie","female",20,5,223733,"probability","0.47",18,"eng","","44","American","3","not sure","",8.07118333333333
"1716",5770,"insomnia",2,"Katie","female",20,5,223733,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1717",5343,"painting",3,"Laura","female",22,0,229092,"probability","0.7",18,"eng","","44","American","3","not sure","",8.07118333333333
"1718",5343,"painting",3,"Laura","female",22,0,229092,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1719",7328,"painting",3,"Paige","female",23,1,236426,"explanation","she didn't try hard enough",18,"eng","","44","American","3","not sure","",8.07118333333333
"1720",2288,"painting",3,"Paige","female",24,2,238729,"probability","0.59",18,"eng","","44","American","3","not sure","",8.07118333333333
"1721",2288,"painting",3,"Paige","female",24,2,238729,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1722",11325,"painting",3,"Andrea","female",25,3,250070,"probability","0.64",18,"eng","","44","American","3","not sure","",8.07118333333333
"1723",11325,"painting",3,"Andrea","female",25,3,250070,"ungrammatical","TRUE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1724",9571,"painting",3,"Stephanie","female",26,4,259659,"probability","0.59",18,"eng","","44","American","3","not sure","",8.07118333333333
"1725",9571,"painting",3,"Stephanie","female",26,4,259659,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1726",5280,"painting",3,"Will","female",27,5,264955,"probability","0.37",18,"eng","","44","American","3","not sure","",8.07118333333333
"1727",5280,"painting",3,"Will","female",27,5,264955,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1728",5949,"Japan",4,"Melissa","female",29,0,270923,"probability","0.69",18,"eng","","44","American","3","not sure","",8.07118333333333
"1729",5949,"Japan",4,"Melissa","female",29,0,270923,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1730",17316,"Japan",4,"Brandon","female",30,1,288245,"explanation","he stayed on US time while he was there",18,"eng","","44","American","3","not sure","",8.07118333333333
"1731",3340,"Japan",4,"Brandon","female",31,2,291605,"probability","0.86",18,"eng","","44","American","3","not sure","",8.07118333333333
"1732",3340,"Japan",4,"Brandon","female",31,2,291605,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
"1733",8891,"Japan",4,"Mary","female",32,3,300507,"probability","0.87",18,"eng","","44","American","3","not sure","",8.07118333333333
"1734",8891,"Japan",4,"Mary","female",32,3,300507,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1735",4397,"Japan",4,"Chelsea","female",33,4,304917,"probability","0.93",18,"eng","","44","American","3","not sure","",8.07118333333333
"1736",4397,"Japan",4,"Chelsea","female",33,4,304917,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1737",2977,"Japan",4,"Robert","female",34,5,307905,"probability","0.92",18,"eng","","44","American","3","not sure","",8.07118333333333
"1738",2977,"Japan",4,"Robert","female",34,5,307905,"ungrammatical","FALSE",18,"eng","","44","American","3","not sure","",8.07118333333333
"1739",5268,"coffee",5,"Caleb","female",36,0,313187,"probability","0.71",18,"eng","","44","American","3","not sure","",8.07118333333333
"1740",5268,"coffee",5,"Caleb","female",36,0,313187,"ungrammatical",NA,18,"eng","","44","American","3","not sure","",8.07118333333333
